country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Uruguay,UY,2023-05-21,Films,3,Synchronic,N/A,2
Uruguay,UY,2023-05-21,Films,4,?Que viva M?xico!,N/A,2
Uruguay,UY,2023-05-21,Films,5,The Healer,N/A,2
Uruguay,UY,2023-05-21,Films,6,Ast?rix & Ob?lix: The Middle Kingdom,N/A,1
Uruguay,UY,2023-05-21,Films,7,The Lul? Club,N/A,1
Uruguay,UY,2023-05-21,Films,8,AKA,N/A,4
Uruguay,UY,2023-05-21,Films,9,Wrong Place,N/A,3
Uruguay,UY,2023-05-21,Films,10,Royalteen: Princess Margrethe,N/A,1
Uruguay,UY,2023-05-21,TV,1,Muted,Muted: Season 1,1
Uruguay,UY,2023-05-21,TV,2,Casados con hijos,Casados con hijos: Season 1,1
Uruguay,UY,2023-05-21,TV,3,Queen Charlotte: A Bridgerton Story,N/A,3
Uruguay,UY,2023-05-21,TV,4,"XO, Kitty","XO, Kitty: Season 1",1
Uruguay,UY,2023-05-21,TV,5,Love After Music,Love After Music: Season 1,4
Uruguay,UY,2023-05-21,TV,6,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",15
Uruguay,UY,2023-05-21,TV,7,The Marked Heart,The Marked Heart: Season 2,5
Uruguay,UY,2023-05-21,TV,8,Black Knight,Black Knight: Season 1,1
Uruguay,UY,2023-05-21,TV,9,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,32
Uruguay,UY,2023-05-21,TV,10,Til Money Do Us Part,Til Money Do Us Part: Season 1,27
Uruguay,UY,2023-05-14,Films,1,The Mother,N/A,1
Uruguay,UY,2023-05-14,Films,2,Wrong Place,N/A,2
Uruguay,UY,2023-05-14,Films,3,Synchronic,N/A,1
Uruguay,UY,2023-05-14,Films,4,?Que viva M?xico!,N/A,1
Uruguay,UY,2023-05-14,Films,5,The Deep End of the Ocean,N/A,2
Uruguay,UY,2023-05-14,Films,6,AKA,N/A,3
Uruguay,UY,2023-05-14,Films,7,1408,N/A,1
Uruguay,UY,2023-05-14,Films,8,Knowing,N/A,2
Uruguay,UY,2023-05-14,Films,9,The Tournament,N/A,2
Uruguay,UY,2023-05-14,Films,10,The Healer,N/A,1
Uruguay,UY,2023-05-14,TV,1,Queen Charlotte: A Bridgerton Story,N/A,2
Uruguay,UY,2023-05-14,TV,2,Love After Music,Love After Music: Season 1,3
Uruguay,UY,2023-05-14,TV,3,The Marked Heart,The Marked Heart: Season 2,4
Uruguay,UY,2023-05-14,TV,4,The Tailor,The Tailor: Season 1,2
Uruguay,UY,2023-05-14,TV,5,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",14
Uruguay,UY,2023-05-14,TV,6,Queen Cleopatra,Queen Cleopatra: Season 1,1
Uruguay,UY,2023-05-14,TV,7,Firefly Lane,Firefly Lane: Season 2,6
Uruguay,UY,2023-05-14,TV,8,The Marked Heart,The Marked Heart: Season 1,11
Uruguay,UY,2023-05-14,TV,9,Heartland,Heartland: Season 16,1
Uruguay,UY,2023-05-14,TV,10,Sweet Tooth,Sweet Tooth: Season 2,3
Uruguay,UY,2023-05-07,Films,1,Wrong Place,N/A,1
Uruguay,UY,2023-05-07,Films,2,AKA,N/A,2
Uruguay,UY,2023-05-07,Films,3,The Deep End of the Ocean,N/A,1
Uruguay,UY,2023-05-07,Films,4,The Father,N/A,1
Uruguay,UY,2023-05-07,Films,5,A Quiet Place Part II,N/A,2
Uruguay,UY,2023-05-07,Films,6,The Tournament,N/A,1
Uruguay,UY,2023-05-07,Films,7,The Lodge,N/A,1
Uruguay,UY,2023-05-07,Films,8,Knowing,N/A,1
Uruguay,UY,2023-05-07,Films,9,Let Him Go,N/A,3
Uruguay,UY,2023-05-07,Films,10,A Tourist's Guide to Love,N/A,3
Uruguay,UY,2023-05-07,TV,1,Love After Music,Love After Music: Season 1,2
Uruguay,UY,2023-05-07,TV,2,Queen Charlotte: A Bridgerton Story,N/A,1
Uruguay,UY,2023-05-07,TV,3,The Marked Heart,The Marked Heart: Season 2,3
Uruguay,UY,2023-05-07,TV,4,Sweet Tooth,Sweet Tooth: Season 2,2
Uruguay,UY,2023-05-07,TV,5,The Nurse,The Nurse: Limited Series,2
Uruguay,UY,2023-05-07,TV,6,The Tailor,The Tailor: Season 1,1
Uruguay,UY,2023-05-07,TV,7,Firefly Lane,Firefly Lane: Season 2,5
Uruguay,UY,2023-05-07,TV,8,The Marked Heart,The Marked Heart: Season 1,10
Uruguay,UY,2023-05-07,TV,9,Welcome to Eden,Welcome to Eden: Season 2,3
Uruguay,UY,2023-05-07,TV,10,Outlander,Outlander: Season 6,1
Uruguay,UY,2023-04-30,Films,1,AKA,N/A,1
Uruguay,UY,2023-04-30,Films,2,Let Him Go,N/A,2
Uruguay,UY,2023-04-30,Films,3,A Tourist's Guide to Love,N/A,2
Uruguay,UY,2023-04-30,Films,4,Chokehold,N/A,2
Uruguay,UY,2023-04-30,Films,5,"Kiss, Kiss!",N/A,1
Uruguay,UY,2023-04-30,Films,6,One More Time,N/A,2
Uruguay,UY,2023-04-30,Films,7,Hunger,N/A,4
Uruguay,UY,2023-04-30,Films,8,A Quiet Place Part II,N/A,1
Uruguay,UY,2023-04-30,Films,9,Time Trap,N/A,1
Uruguay,UY,2023-04-30,Films,10,The Last Kingdom: Seven Kings Must Die,N/A,3
Uruguay,UY,2023-04-30,TV,1,The Marked Heart,The Marked Heart: Season 2,2
Uruguay,UY,2023-04-30,TV,2,Love After Music,Love After Music: Season 1,1
Uruguay,UY,2023-04-30,TV,3,Welcome to Eden,Welcome to Eden: Season 2,2
Uruguay,UY,2023-04-30,TV,4,The Diplomat,The Diplomat: Season 1,2
Uruguay,UY,2023-04-30,TV,5,The Marked Heart,The Marked Heart: Season 1,9
Uruguay,UY,2023-04-30,TV,6,Rough Diamonds,Rough Diamonds: Season 1,2
Uruguay,UY,2023-04-30,TV,7,The Nurse,The Nurse: Limited Series,1
Uruguay,UY,2023-04-30,TV,8,Sweet Tooth,Sweet Tooth: Season 2,1
Uruguay,UY,2023-04-30,TV,9,The Night Agent,The Night Agent: Season 1,6
Uruguay,UY,2023-04-30,TV,10,Firefly Lane,Firefly Lane: Season 2,4
Uruguay,UY,2023-04-23,Films,1,Let Him Go,N/A,1
Uruguay,UY,2023-04-23,Films,2,The Last Kingdom: Seven Kings Must Die,N/A,2
Uruguay,UY,2023-04-23,Films,3,Queens on the Run,N/A,2
Uruguay,UY,2023-04-23,Films,4,Hunger,N/A,3
Uruguay,UY,2023-04-23,Films,5,A Tourist's Guide to Love,N/A,1
Uruguay,UY,2023-04-23,Films,6,Phenomena,N/A,2
Uruguay,UY,2023-04-23,Films,7,Chokehold,N/A,1
Uruguay,UY,2023-04-23,Films,8,Murder Mystery 2,N/A,4
Uruguay,UY,2023-04-23,Films,9,One More Time,N/A,1
Uruguay,UY,2023-04-23,Films,10,Trolls World Tour,N/A,2
Uruguay,UY,2023-04-23,TV,1,The Marked Heart,The Marked Heart: Season 2,1
Uruguay,UY,2023-04-23,TV,2,The Diplomat,The Diplomat: Season 1,1
Uruguay,UY,2023-04-23,TV,3,The Night Agent,The Night Agent: Season 1,5
Uruguay,UY,2023-04-23,TV,4,The Marked Heart,The Marked Heart: Season 1,8
Uruguay,UY,2023-04-23,TV,5,Welcome to Eden,Welcome to Eden: Season 2,1
Uruguay,UY,2023-04-23,TV,6,Obsession,Obsession: Limited Series,2
Uruguay,UY,2023-04-23,TV,7,Florida Man,Florida Man: Limited Series,2
Uruguay,UY,2023-04-23,TV,8,Rough Diamonds,Rough Diamonds: Season 1,1
Uruguay,UY,2023-04-23,TV,9,Til Money Do Us Part,Til Money Do Us Part: Season 1,26
Uruguay,UY,2023-04-23,TV,10,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",13
Uruguay,UY,2023-04-16,Films,1,Hunger,N/A,2
Uruguay,UY,2023-04-16,Films,2,The Last Kingdom: Seven Kings Must Die,N/A,1
Uruguay,UY,2023-04-16,Films,3,Chupa,N/A,2
Uruguay,UY,2023-04-16,Films,4,Queens on the Run,N/A,1
Uruguay,UY,2023-04-16,Films,5,Murder Mystery 2,N/A,3
Uruguay,UY,2023-04-16,Films,6,Trolls World Tour,N/A,1
Uruguay,UY,2023-04-16,Films,7,Phenomena,N/A,1
Uruguay,UY,2023-04-16,Films,8,Irresistible,N/A,1
Uruguay,UY,2023-04-16,Films,9,Noah,N/A,2
Uruguay,UY,2023-04-16,Films,10,The Wedding Ringer,N/A,1
Uruguay,UY,2023-04-16,TV,1,The Night Agent,The Night Agent: Season 1,4
Uruguay,UY,2023-04-16,TV,2,Obsession,Obsession: Limited Series,1
Uruguay,UY,2023-04-16,TV,3,BEEF,BEEF: Season 1,1
Uruguay,UY,2023-04-16,TV,4,Florida Man,Florida Man: Limited Series,1
Uruguay,UY,2023-04-16,TV,5,Transatlantic,Transatlantic: Limited Series,2
Uruguay,UY,2023-04-16,TV,6,The Blacklist,The Blacklist: Season 9,3
Uruguay,UY,2023-04-16,TV,7,The Signing,The Signing: Season 1,2
Uruguay,UY,2023-04-16,TV,8,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,7
Uruguay,UY,2023-04-16,TV,9,Til Money Do Us Part,Til Money Do Us Part: Season 1,25
Uruguay,UY,2023-04-16,TV,10,Thicker Than Water,Thicker Than Water: Season 1,1
Uruguay,UY,2023-04-09,Films,1,Murder Mystery 2,N/A,2
Uruguay,UY,2023-04-09,Films,2,Chupa,N/A,1
Uruguay,UY,2023-04-09,Films,3,Patriots Day,N/A,1
Uruguay,UY,2023-04-09,Films,4,Murder Mystery,N/A,2
Uruguay,UY,2023-04-09,Films,5,Hunger,N/A,1
Uruguay,UY,2023-04-09,Films,6,Kill Boksoon,N/A,2
Uruguay,UY,2023-04-09,Films,7,????,N/A,2
Uruguay,UY,2023-04-09,Films,8,Luther: The Fallen Sun,N/A,5
Uruguay,UY,2023-04-09,Films,9,On The Fringe,N/A,2
Uruguay,UY,2023-04-09,Films,10,Noah,N/A,1
Uruguay,UY,2023-04-09,TV,1,The Night Agent,The Night Agent: Season 1,3
Uruguay,UY,2023-04-09,TV,2,The Blacklist,The Blacklist: Season 9,2
Uruguay,UY,2023-04-09,TV,3,Unseen,Unseen: Season 1,2
Uruguay,UY,2023-04-09,TV,4,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,6
Uruguay,UY,2023-04-09,TV,5,War Sailor,War Sailor: Limited Series,1
Uruguay,UY,2023-04-09,TV,6,Who Were We Running From?,Who Were We Running From?: Season 1,3
Uruguay,UY,2023-04-09,TV,7,The Signing,The Signing: Season 1,1
Uruguay,UY,2023-04-09,TV,8,The Kingdom,The Kingdom: Season 2,3
Uruguay,UY,2023-04-09,TV,9,Copycat Killer,Copycat Killer: Season 1,1
Uruguay,UY,2023-04-09,TV,10,Transatlantic,Transatlantic: Limited Series,1
Uruguay,UY,2023-04-02,Films,1,Murder Mystery 2,N/A,1
Uruguay,UY,2023-04-02,Films,2,????,N/A,1
Uruguay,UY,2023-04-02,Films,3,Murder Mystery,N/A,1
Uruguay,UY,2023-04-02,Films,4,Chor Nikal Ke Bhaga,N/A,2
Uruguay,UY,2023-04-02,Films,5,On The Fringe,N/A,1
Uruguay,UY,2023-04-02,Films,6,Luther: The Fallen Sun,N/A,4
Uruguay,UY,2023-04-02,Films,7,Johnny,N/A,2
Uruguay,UY,2023-04-02,Films,8,Still Time,N/A,3
Uruguay,UY,2023-04-02,Films,9,Kill Boksoon,N/A,1
Uruguay,UY,2023-04-02,Films,10,The Magician's Elephant,N/A,3
Uruguay,UY,2023-04-02,TV,1,The Night Agent,The Night Agent: Season 1,2
Uruguay,UY,2023-04-02,TV,2,Who Were We Running From?,Who Were We Running From?: Season 1,2
Uruguay,UY,2023-04-02,TV,3,The Kingdom,The Kingdom: Season 2,2
Uruguay,UY,2023-04-02,TV,4,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,5
Uruguay,UY,2023-04-02,TV,5,Unseen,Unseen: Season 1,1
Uruguay,UY,2023-04-02,TV,6,I Am Georgina,I Am Georgina: Season 2,2
Uruguay,UY,2023-04-02,TV,7,Sky High: The Series,Sky High: The Series: Season 1,3
Uruguay,UY,2023-04-02,TV,8,Close to Home: Murder in the Coalfield,Close to Home: Murder in the Coalfield: Season 1,2
Uruguay,UY,2023-04-02,TV,9,Til Money Do Us Part,Til Money Do Us Part: Season 1,24
Uruguay,UY,2023-04-02,TV,10,The Blacklist,The Blacklist: Season 9,1
Uruguay,UY,2023-03-26,Films,1,Still Time,N/A,2
Uruguay,UY,2023-03-26,Films,2,Noise,N/A,2
Uruguay,UY,2023-03-26,Films,3,Luther: The Fallen Sun,N/A,3
Uruguay,UY,2023-03-26,Films,4,In His Shadow,N/A,2
Uruguay,UY,2023-03-26,Films,5,Chor Nikal Ke Bhaga,N/A,1
Uruguay,UY,2023-03-26,Films,6,The Magician's Elephant,N/A,2
Uruguay,UY,2023-03-26,Films,7,All Quiet on the Western Front,N/A,6
Uruguay,UY,2023-03-26,Films,8,Sky High,N/A,1
Uruguay,UY,2023-03-26,Films,9,Johnny,N/A,1
Uruguay,UY,2023-03-26,Films,10,The Last Man on Earth,N/A,1
Uruguay,UY,2023-03-26,TV,1,The Night Agent,The Night Agent: Season 1,1
Uruguay,UY,2023-03-26,TV,2,Sky High: The Series,Sky High: The Series: Season 1,2
Uruguay,UY,2023-03-26,TV,3,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,4
Uruguay,UY,2023-03-26,TV,4,The Kingdom,The Kingdom: Season 2,1
Uruguay,UY,2023-03-26,TV,5,Maestro in Blue,Maestro in Blue: Season 1,2
Uruguay,UY,2023-03-26,TV,6,Shadow and Bone,Shadow and Bone: Season 2,2
Uruguay,UY,2023-03-26,TV,7,Who Were We Running From?,Who Were We Running From?: Season 1,1
Uruguay,UY,2023-03-26,TV,8,Close to Home: Murder in the Coalfield,Close to Home: Murder in the Coalfield: Season 1,1
Uruguay,UY,2023-03-26,TV,9,I Am Georgina,I Am Georgina: Season 2,1
Uruguay,UY,2023-03-26,TV,10,Til Money Do Us Part,Til Money Do Us Part: Season 1,23
Uruguay,UY,2023-03-19,Films,1,Luther: The Fallen Sun,N/A,2
Uruguay,UY,2023-03-19,Films,2,Still Time,N/A,1
Uruguay,UY,2023-03-19,Films,3,Faraway,N/A,2
Uruguay,UY,2023-03-19,Films,4,All Quiet on the Western Front,N/A,5
Uruguay,UY,2023-03-19,Films,5,Noise,N/A,1
Uruguay,UY,2023-03-19,Films,6,In His Shadow,N/A,1
Uruguay,UY,2023-03-19,Films,7,The Magician's Elephant,N/A,1
Uruguay,UY,2023-03-19,Films,8,I Still Believe,N/A,1
Uruguay,UY,2023-03-19,Films,9,The Constant Gardener,N/A,2
Uruguay,UY,2023-03-19,Films,10,Bad Boys for Life,N/A,4
Uruguay,UY,2023-03-19,TV,1,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,3
Uruguay,UY,2023-03-19,TV,2,The Glory,The Glory: Season 1,2
Uruguay,UY,2023-03-19,TV,3,Sky High: The Series,Sky High: The Series: Season 1,1
Uruguay,UY,2023-03-19,TV,4,You,You: Season 4,4
Uruguay,UY,2023-03-19,TV,5,Shadow and Bone,Shadow and Bone: Season 2,1
Uruguay,UY,2023-03-19,TV,6,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,11
Uruguay,UY,2023-03-19,TV,7,Triptych,Triptych: Season 1,4
Uruguay,UY,2023-03-19,TV,8,Til Money Do Us Part,Til Money Do Us Part: Season 1,22
Uruguay,UY,2023-03-19,TV,9,Outlast,Outlast: Season 1,1
Uruguay,UY,2023-03-19,TV,10,Maestro in Blue,Maestro in Blue: Season 1,1
Uruguay,UY,2023-03-12,Films,1,Luther: The Fallen Sun,N/A,1
Uruguay,UY,2023-03-12,Films,2,Faraway,N/A,1
Uruguay,UY,2023-03-12,Films,3,Love at First Kiss,N/A,2
Uruguay,UY,2023-03-12,Films,4,The Constant Gardener,N/A,1
Uruguay,UY,2023-03-12,Films,5,10 Days of a Good Man,N/A,1
Uruguay,UY,2023-03-12,Films,6,Tonight You're Sleeping with Me,N/A,2
Uruguay,UY,2023-03-12,Films,7,We Have a Ghost,N/A,3
Uruguay,UY,2023-03-12,Films,8,Bad Boys for Life,N/A,3
Uruguay,UY,2023-03-12,Films,9,Tears of the Sun,N/A,1
Uruguay,UY,2023-03-12,Films,10,The Condemned,N/A,2
Uruguay,UY,2023-03-12,TV,1,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,2
Uruguay,UY,2023-03-12,TV,2,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,10
Uruguay,UY,2023-03-12,TV,3,You,You: Season 4,3
Uruguay,UY,2023-03-12,TV,4,MH370: The Plane That Disappeared,MH370: The Plane That Disappeared: Limited Series,1
Uruguay,UY,2023-03-12,TV,5,Triptych,Triptych: Season 1,3
Uruguay,UY,2023-03-12,TV,6,Sex/Life,Sex/Life: Season 2,2
Uruguay,UY,2023-03-12,TV,7,The Glory,The Glory: Season 1,1
Uruguay,UY,2023-03-12,TV,8,Outer Banks,Outer Banks: Season 3,3
Uruguay,UY,2023-03-12,TV,9,Community Squad,Community Squad: Season 1,4
Uruguay,UY,2023-03-12,TV,10,Til Money Do Us Part,Til Money Do Us Part: Season 1,21
Uruguay,UY,2023-03-05,Films,1,We Have a Ghost,N/A,2
Uruguay,UY,2023-03-05,Films,2,Love at First Kiss,N/A,1
Uruguay,UY,2023-03-05,Films,3,The Condemned,N/A,1
Uruguay,UY,2023-03-05,Films,4,Bad Boys for Life,N/A,2
Uruguay,UY,2023-03-05,Films,5,Tonight You're Sleeping with Me,N/A,1
Uruguay,UY,2023-03-05,Films,6,The Strays,N/A,2
Uruguay,UY,2023-03-05,Films,7,Army of One,N/A,2
Uruguay,UY,2023-03-05,Films,8,"Love, Weddings & Other Disasters",N/A,1
Uruguay,UY,2023-03-05,Films,9,Waiting for the Barbarians,N/A,1
Uruguay,UY,2023-03-05,Films,10,Little Women,N/A,2
Uruguay,UY,2023-03-05,TV,1,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,1
Uruguay,UY,2023-03-05,TV,2,Triptych,Triptych: Season 1,2
Uruguay,UY,2023-03-05,TV,3,Outer Banks,Outer Banks: Season 3,2
Uruguay,UY,2023-03-05,TV,4,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,9
Uruguay,UY,2023-03-05,TV,5,Community Squad,Community Squad: Season 1,3
Uruguay,UY,2023-03-05,TV,6,Outer Banks,Outer Banks: Season 1,3
Uruguay,UY,2023-03-05,TV,7,Sex/Life,Sex/Life: Season 2,1
Uruguay,UY,2023-03-05,TV,8,La Reina del Sur,La Reina del Sur: Season 3,10
Uruguay,UY,2023-03-05,TV,9,Til Money Do Us Part,Til Money Do Us Part: Season 1,20
Uruguay,UY,2023-03-05,TV,10,Outer Banks,Outer Banks: Season 2,4
Uruguay,UY,2023-02-26,Films,1,Army of One,N/A,1
Uruguay,UY,2023-02-26,Films,2,The Strays,N/A,1
Uruguay,UY,2023-02-26,Films,3,We Have a Ghost,N/A,1
Uruguay,UY,2023-02-26,Films,4,Your Place or Mine,N/A,3
Uruguay,UY,2023-02-26,Films,5,Bad Boys for Life,N/A,1
Uruguay,UY,2023-02-26,Films,6,Unlocked,N/A,1
Uruguay,UY,2023-02-26,Films,7,The Secret Life of Pets,N/A,3
Uruguay,UY,2023-02-26,Films,8,Jurassic World,N/A,1
Uruguay,UY,2023-02-26,Films,9,Little Women,N/A,1
Uruguay,UY,2023-02-26,Films,10,True Spirit,N/A,4
Uruguay,UY,2023-02-26,TV,1,Triptych,Triptych: Season 1,1
Uruguay,UY,2023-02-26,TV,2,Outer Banks,Outer Banks: Season 3,1
Uruguay,UY,2023-02-26,TV,3,Community Squad,Community Squad: Season 1,2
Uruguay,UY,2023-02-26,TV,4,In Love All Over Again,In Love All Over Again: Season 1,2
Uruguay,UY,2023-02-26,TV,5,La Reina del Sur,La Reina del Sur: Season 3,9
Uruguay,UY,2023-02-26,TV,6,The Walking Dead,The Walking Dead: Season 11,1
Uruguay,UY,2023-02-26,TV,7,The Law According to Lidia Po?t,The Law According to Lidia Po?t: Season 1,2
Uruguay,UY,2023-02-26,TV,8,Til Money Do Us Part,Til Money Do Us Part: Season 1,19
Uruguay,UY,2023-02-26,TV,9,Outer Banks,Outer Banks: Season 1,2
Uruguay,UY,2023-02-26,TV,10,Physical: 100,Physical: 100: Season 1,3
Uruguay,UY,2023-02-19,Films,1,Your Place or Mine,N/A,2
Uruguay,UY,2023-02-19,Films,2,Squared Love All Over Again,N/A,1
Uruguay,UY,2023-02-19,Films,3,All the Places,N/A,1
Uruguay,UY,2023-02-19,Films,4,True Spirit,N/A,3
Uruguay,UY,2023-02-19,Films,5,Bloodshot,N/A,3
Uruguay,UY,2023-02-19,Films,6,Sniper: Ultimate Kill,N/A,2
Uruguay,UY,2023-02-19,Films,7,You People,N/A,4
Uruguay,UY,2023-02-19,Films,8,She's the Man,N/A,1
Uruguay,UY,2023-02-19,Films,9,Infiesto,N/A,3
Uruguay,UY,2023-02-19,Films,10,Captain Underpants: The First Epic Movie,N/A,1
Uruguay,UY,2023-02-19,TV,1,In Love All Over Again,In Love All Over Again: Season 1,1
Uruguay,UY,2023-02-19,TV,2,You,You: Season 4,2
Uruguay,UY,2023-02-19,TV,3,The Law According to Lidia Po?t,The Law According to Lidia Po?t: Season 1,1
Uruguay,UY,2023-02-19,TV,4,Chromosome 21,Chromosome 21: Season 1,2
Uruguay,UY,2023-02-19,TV,5,La Reina del Sur,La Reina del Sur: Season 3,8
Uruguay,UY,2023-02-19,TV,6,Til Money Do Us Part,Til Money Do Us Part: Season 1,18
Uruguay,UY,2023-02-19,TV,7,The Snow Girl,The Snow Girl: Season 1,4
Uruguay,UY,2023-02-19,TV,8,Community Squad,Community Squad: Season 1,1
Uruguay,UY,2023-02-19,TV,9,Physical: 100,Physical: 100: Season 1,2
Uruguay,UY,2023-02-19,TV,10,Red Rose,Red Rose: Season 1,1
Uruguay,UY,2023-02-12,Films,1,Your Place or Mine,N/A,1
Uruguay,UY,2023-02-12,Films,2,True Spirit,N/A,2
Uruguay,UY,2023-02-12,Films,3,Bloodshot,N/A,2
Uruguay,UY,2023-02-12,Films,4,Infiesto,N/A,2
Uruguay,UY,2023-02-12,Films,5,Viking Wolf,N/A,2
Uruguay,UY,2023-02-12,Films,6,You People,N/A,3
Uruguay,UY,2023-02-12,Films,7,Sniper: Ultimate Kill,N/A,1
Uruguay,UY,2023-02-12,Films,8,Sniper: Ghost Shooter,N/A,2
Uruguay,UY,2023-02-12,Films,9,Stromboli,N/A,1
Uruguay,UY,2023-02-12,Films,10,Felon,N/A,1
Uruguay,UY,2023-02-12,TV,1,You,You: Season 4,1
Uruguay,UY,2023-02-12,TV,2,The Snow Girl,The Snow Girl: Season 1,3
Uruguay,UY,2023-02-12,TV,3,Chromosome 21,Chromosome 21: Season 1,1
Uruguay,UY,2023-02-12,TV,4,La Reina del Sur,La Reina del Sur: Season 3,7
Uruguay,UY,2023-02-12,TV,5,Til Money Do Us Part,Til Money Do Us Part: Season 1,17
Uruguay,UY,2023-02-12,TV,6,Alpha Males,Alpha Males: Season 1,6
Uruguay,UY,2023-02-12,TV,7,The Unbroken Voice,The Unbroken Voice: Season 1,10
Uruguay,UY,2023-02-12,TV,8,Physical: 100,Physical: 100: Season 1,1
Uruguay,UY,2023-02-12,TV,9,Rebelde Way,Rebelde Way: Temporada 1,16
Uruguay,UY,2023-02-12,TV,10,Wednesday,Wednesday: Season 1,12
Uruguay,UY,2023-02-05,Films,1,You People,N/A,2
Uruguay,UY,2023-02-05,Films,2,The Hurricane Heist,N/A,1
Uruguay,UY,2023-02-05,Films,3,Sniper: Ghost Shooter,N/A,1
Uruguay,UY,2023-02-05,Films,4,Infiesto,N/A,1
Uruguay,UY,2023-02-05,Films,5,Viking Wolf,N/A,1
Uruguay,UY,2023-02-05,Films,6,Bloodshot,N/A,1
Uruguay,UY,2023-02-05,Films,7,The Price of Family,N/A,2
Uruguay,UY,2023-02-05,Films,8,Inheritance,N/A,2
Uruguay,UY,2023-02-05,Films,9,True Spirit,N/A,1
Uruguay,UY,2023-02-05,Films,10,"Pamela, a love story",N/A,1
Uruguay,UY,2023-02-05,TV,1,The Snow Girl,The Snow Girl: Season 1,2
Uruguay,UY,2023-02-05,TV,2,La Reina del Sur,La Reina del Sur: Season 3,6
Uruguay,UY,2023-02-05,TV,3,Til Money Do Us Part,Til Money Do Us Part: Season 1,16
Uruguay,UY,2023-02-05,TV,4,Alpha Males,Alpha Males: Season 1,5
Uruguay,UY,2023-02-05,TV,5,Lockwood & Co.,Lockwood & Co.: Season 1,1
Uruguay,UY,2023-02-05,TV,6,Wednesday,Wednesday: Season 1,11
Uruguay,UY,2023-02-05,TV,7,Ginny & Georgia,Ginny & Georgia: Season 2,5
Uruguay,UY,2023-02-05,TV,8,Sky Rojo,Sky Rojo: Season 3,4
Uruguay,UY,2023-02-05,TV,9,The Unbroken Voice,The Unbroken Voice: Season 1,9
Uruguay,UY,2023-02-05,TV,10,The Endless Night,The Endless Night: Limited Series,1
Uruguay,UY,2023-01-29,Films,1,Narvik,N/A,1
Uruguay,UY,2023-01-29,Films,2,Inheritance,N/A,1
Uruguay,UY,2023-01-29,Films,3,You People,N/A,1
Uruguay,UY,2023-01-29,Films,4,The Substitute,N/A,2
Uruguay,UY,2023-01-29,Films,5,The Price of Family,N/A,1
Uruguay,UY,2023-01-29,Films,6,JUNG_E,N/A,2
Uruguay,UY,2023-01-29,Films,7,Sing,N/A,4
Uruguay,UY,2023-01-29,Films,8,Dog Gone,N/A,3
Uruguay,UY,2023-01-29,Films,9,Puss in Boots,N/A,2
Uruguay,UY,2023-01-29,Films,10,All Quiet on the Western Front,N/A,4
Uruguay,UY,2023-01-29,TV,1,La Reina del Sur,La Reina del Sur: Season 3,5
Uruguay,UY,2023-01-29,TV,2,The Snow Girl,The Snow Girl: Season 1,1
Uruguay,UY,2023-01-29,TV,3,Women at War,Women at War: Limited Series,2
Uruguay,UY,2023-01-29,TV,4,Sky Rojo,Sky Rojo: Season 3,3
Uruguay,UY,2023-01-29,TV,5,Alpha Males,Alpha Males: Season 1,4
Uruguay,UY,2023-01-29,TV,6,Til Money Do Us Part,Til Money Do Us Part: Season 1,15
Uruguay,UY,2023-01-29,TV,7,Ginny & Georgia,Ginny & Georgia: Season 2,4
Uruguay,UY,2023-01-29,TV,8,Fauda,Fauda: Season 4,1
Uruguay,UY,2023-01-29,TV,9,Shahmaran,Shahmaran: Season 1,1
Uruguay,UY,2023-01-29,TV,10,Wednesday,Wednesday: Season 1,10
Uruguay,UY,2023-01-22,Films,1,The Substitute,N/A,1
Uruguay,UY,2023-01-22,Films,2,Dog Gone,N/A,2
Uruguay,UY,2023-01-22,Films,3,JUNG_E,N/A,1
Uruguay,UY,2023-01-22,Films,4,Sing,N/A,3
Uruguay,UY,2023-01-22,Films,5,"I, Tonya",N/A,1
Uruguay,UY,2023-01-22,Films,6,The Pale Blue Eye,N/A,3
Uruguay,UY,2023-01-22,Films,7,Disconnect: The Wedding Planner,N/A,1
Uruguay,UY,2023-01-22,Films,8,Jumanji: The Next Level,N/A,3
Uruguay,UY,2023-01-22,Films,9,"Farewell, Mr. Haffmann",N/A,2
Uruguay,UY,2023-01-22,Films,10,Puss in Boots,N/A,1
Uruguay,UY,2023-01-22,TV,1,La Reina del Sur,La Reina del Sur: Season 3,4
